City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
119,troitsko-pechorsk,62.7084,56.1964,265.76,98,96,1.34,RU,1698714719
120,gimbi,9.1667,35.8333,285.16,95,78,0.64,ET,1698714721
121,invercargill,-46.4,168.35,289.83,69,100,1.34,NZ,1698714268
122,lata,40.1629,-8.3327,284.86,93,100,1.58,PT,1698714330
123,aral,40.5156,81.2636,285.74,27,100,1.42,CN,1698714333
124,tsiombe,-25.3,45.4833,293.71,89,81,2.87,MG,1698714315
125,cozumel,20.5083,-86.9458,300.34,94,20,2.06,MX,1698714704
126,primero de enero,21.9469,-78.4283,297.73,89,87,2.2,CU,1698714734
127,comodoro rivadavia,-45.8667,-67.5,278.07,87,75,1.54,AR,1698714736
128,faizpur,21.1667,75.85,293.17,56,25,1.16,IN,1698714739
129,guiuan,11.0333,125.7247,301.38,72,100,1.99,PH,1698714741
130,whitehorse,60.7161,-135.0538,274.87,93,100,3.6,CA,1698714251
131,sao mateus,-18.7161,-39.8589,297.33,76,81,5.03,BR,1698714745
132,arkhangel'sk,64.5401,40.5433,264.89,97,41,1.97,RU,1698714748
133,concordia,-31.393,-58.0209,291.92,71,98,5.36,AR,1698714750
134,bamboo flat,11.7,92.7167,299.2,94,40,1.03,IN,1698714752
135,san juan de los morros,9.9115,-67.3538,296.96,83,75,0.96,VE,1698714745
136,mutuali,-14.8706,37.0044,294.88,83,33,1.62,MZ,1698714360
137,wailua homesteads,22.0669,-159.378,301.39,71,40,4.12,US,1698714257
138,mahendragarh,28.2833,76.15,295.85,44,3,2.06,IN,1698714761
139,tres arroyos,-38.3739,-60.2798,278.09,62,6,3.06,AR,1698714763
140,onega,63.9061,38.1404,267.39,94,93,1.95,RU,1698714768
141,kavaratti,10.5669,72.642,300.41,75,100,2.74,IN,1698714306
142,san andres,12.5847,-81.7006,299.16,94,20,1.03,CO,1698714774
143,sao joao da barra,-21.6403,-41.0511,298.2,93,100,2.37,BR,1698714379
144,kisarazu,35.3747,139.9225,294.27,68,75,3.09,JP,1698714594
145,yanchep,-31.55,115.6833,293.78,39,69,5.97,AU,1698714780
146,bikenibeu village,1.3673,173.1241,302.13,79,75,3.09,KI,1698714160
147,sai buri,6.7013,101.6168,302.02,81,100,2.58,TH,1698714785
148,fort bragg,35.139,-79.006,296.94,65,0,3.6,US,1698714226
149,jonquiere,48.4165,-71.2488,273.36,92,100,4.66,CA,1698714789
150,teknaf,20.8624,92.3058,297.87,80,34,1.35,BD,1698714291
151,tinogasta,-28.0632,-67.5649,290.8,52,0,2.43,AR,1698714643
152,dunedin,-45.8742,170.5036,288.6,73,100,1.79,NZ,1698714640
153,klyuchi,52.2667,79.1667,278.75,97,100,2.03,RU,1698714304
154,sos'va,59.1766,61.8558,269.85,63,100,4.92,RU,1698714802
155,springs,-26.25,28.4,279.08,98,100,5.12,ZA,1698714805
156,tanumah,27.1,44.1333,294.04,37,29,2.97,SA,1698714807
157,paramirim,-13.4425,-42.2389,300.14,37,100,0.81,BR,1698714809
158,grand falls-windsor,48.9332,-55.6649,274.54,84,96,1.64,CA,1698714338
159,callao,-12.0667,-77.15,295.77,77,20,5.66,PE,1698714269
160,port alfred,-33.5906,26.891,284.92,94,31,6.71,ZA,1698714295
161,pisco,-13.7,-76.2167,293.18,77,18,5.66,PE,1698714352
162,xinyuan,37.3,99.0,270.73,48,0,1.89,CN,1698714820
163,wloclawek,52.6482,19.0678,285.11,85,99,5.55,PL,1698714825
164,igrim,63.1906,64.4162,264.72,80,100,2.6,RU,1698714314
165,st. paul,44.9444,-93.0933,276.77,57,20,5.66,US,1698714674
166,ulladulla,-35.35,150.4667,295.24,29,0,5.88,AU,1698714831
167,rehli,23.6333,79.0833,290.76,62,100,1.21,IN,1698714833
168,puerto deseado,-47.7503,-65.8938,277.58,59,34,7.05,AR,1698714835
169,cassilandia,-19.1133,-51.7342,299.84,59,100,2.03,BR,1698714837
170,machico,32.7,-16.7667,294.82,95,75,3.6,PT,1698714839
171,saint-pierre,-21.3393,55.4781,295.97,64,0,4.63,RE,1698714842
172,al jawf,29.5,38.75,291.86,62,21,2.18,SA,1698714845
173,harstad,68.799,16.5293,272.94,96,99,3.58,NO,1698714848
174,newman,37.3138,-121.0208,294.28,27,3,1.52,US,1698714850
175,kandalaksha,67.162,32.4123,263.1,92,29,0.89,RU,1698714852
176,kulhudhuffushi,6.6221,73.07,300.26,75,64,1.19,MV,1698714279
177,avarua,-21.2078,-159.775,297.18,73,75,6.17,CK,1698714289
178,arno,60.1167,18.6333,280.29,95,100,4.51,SE,1698714859
179,port lincoln,-34.7333,135.8667,288.55,47,36,4.92,AU,1698714023
180,akureyri,65.6835,-18.0878,265.11,93,58,2.06,IS,1698714865
181,penzance,50.1186,-5.5371,286.53,87,35,8.59,GB,1698714868
182,korla,41.7597,86.1469,284.63,42,55,2.8,CN,1698714870
183,cadale,2.7603,46.3222,300.4,76,75,1.58,SO,1698714872
184,sechura,-5.5569,-80.8222,294.27,78,12,8.07,PE,1698714874
185,fayroz koh,34.5195,65.2509,277.91,55,7,1.11,AF,1698714877
186,playa del ingles,27.7567,-15.5787,294.01,82,94,0.45,ES,1698714879
187,vorgashor,67.5833,63.95,262.53,92,100,4.17,RU,1698714881
188,kirakira,-10.4544,161.9205,302.84,73,23,4.68,SB,1698714883
189,pacific grove,36.6177,-121.9166,294.21,51,0,1.79,US,1698714010
190,carutapera,-1.195,-46.02,299.51,80,78,3.51,BR,1698714325
191,beipiao,41.7919,120.7792,286.0,45,73,3.08,CN,1698714890
192,tashtagol,52.7657,87.8894,280.66,97,100,4.92,RU,1698714892
193,codrington,-38.2667,141.9667,287.45,49,55,7.59,AU,1698714381
194,cabo san lucas,22.8909,-109.9124,300.71,74,20,4.63,MX,1698714300
195,howrah,22.5892,88.3103,296.15,88,100,2.57,IN,1698714898
196,kapa'a,22.0752,-159.319,302.14,69,40,4.12,US,1698714900
197,sydney mines,46.2367,-60.2177,277.09,94,100,0.45,CA,1698714685
198,mil'kovo,55.6078,37.7956,281.23,99,100,4.08,RU,1698714368
199,huarmey,-10.0681,-78.1522,293.12,86,35,3.45,PE,1698714343
200,punta arenas,-53.15,-70.9167,277.21,56,0,4.12,CL,1698714909
201,tranqueras,-31.2,-55.75,288.69,93,100,4.12,UY,1698714912
202,anadyr,64.75,177.4833,275.43,93,75,4.0,RU,1698714914
203,isafjordur,66.0755,-23.124,274.75,73,67,1.94,IS,1698714917
204,chibougamau,49.9168,-74.3659,267.94,86,0,2.06,CA,1698714149
205,gadzhiyevo,69.2551,33.3362,267.21,93,100,6.86,RU,1698714921
206,vorkuta,67.5,64.0,262.89,92,100,4.28,RU,1698714923
207,dapa,9.7594,126.0531,301.18,72,100,1.26,PH,1698714926
208,new norfolk,-42.7826,147.0587,286.87,40,88,5.32,AU,1698714175
209,nikolayevsk-on-amure,53.1406,140.73,275.8,52,9,3.16,RU,1698714930
210,thunder bay,48.4001,-89.3168,270.14,68,100,0.0,CA,1698714778
211,booue,-0.0921,11.9385,294.76,99,100,0.31,GA,1698714935
212,isiro,2.7739,27.616,292.48,98,99,1.18,CD,1698714939
213,kununurra,-15.7667,128.7333,306.14,49,100,3.09,AU,1698714725
214,motueka,-41.1333,173.0167,294.12,52,26,1.56,NZ,1698714944
215,nemuro,43.3236,145.575,284.63,73,19,5.1,JP,1698714363
216,concepcion,-36.827,-73.0498,281.5,74,100,3.99,CL,1698714696
217,colac,-38.3333,143.5833,285.42,50,100,5.23,AU,1698714950
218,uige,-7.6087,15.0613,292.93,99,98,1.25,AO,1698714949
219,lorengau,-2.0226,147.2712,301.39,74,50,3.62,PG,1698714954
220,kimbe,-5.5502,150.1429,298.55,90,100,0.32,PG,1698714957
221,lianjiang,21.6467,110.2817,296.79,82,97,2.62,CN,1698714959
222,sasolburg,-26.8136,27.817,279.29,87,100,6.06,ZA,1698714961
223,serhetabat,35.2799,62.3438,289.15,62,97,2.75,TM,1698714963
224,chegdomyn,51.1167,133.0167,270.73,54,71,1.04,RU,1698714966
225,kruisfontein,-34.0033,24.7314,283.88,91,0,3.28,ZA,1698714968
226,harpswell center,43.8018,-69.9842,277.3,88,100,0.45,US,1698714970
227,spring hill,28.4769,-82.5255,298.12,83,0,2.57,US,1698714972
228,susuman,62.7833,148.1667,259.81,94,90,0.45,RU,1698714975
229,hauterive,46.0901,3.4459,284.57,85,38,3.3,FR,1698714977
230,constantia,44.1833,28.65,284.65,79,3,3.35,RO,1698714979
231,camabatela,-8.1881,15.375,291.12,99,91,0.94,AO,1698714982
232,port augusta,-32.5,137.7667,291.86,48,44,4.79,AU,1698714984
233,zhanaozen,43.3,52.8,282.84,76,0,1.38,KZ,1698714986
234,egilsstadir,65.2653,-14.3948,266.1,93,0,2.57,IS,1698714989
235,sinabang,2.4803,96.3801,299.08,84,99,1.45,ID,1698714991
236,medeiros neto,-17.3739,-40.2206,296.0,71,100,4.83,BR,1698714994
237,fortuna,40.5982,-124.1573,286.85,63,0,0.0,US,1698714960
238,matoury,4.8483,-52.3317,300.13,94,100,0.0,GF,1698714998
239,laascaanood,8.4774,47.3597,296.58,76,78,3.68,SO,1698715000
240,akjoujt,19.6969,-14.4164,301.7,16,1,2.71,MR,1698715003
241,tual,-5.6667,132.75,300.91,78,41,4.0,ID,1698714957
242,sassandra,4.95,-6.0833,297.91,92,5,1.08,CI,1698715007
243,ventosa,39.127,-9.0842,288.02,95,100,1.34,PT,1698715009
244,tosontsengel,48.7567,98.2839,271.34,89,100,1.81,MN,1698715011
245,ta`u,-14.2336,-169.5144,300.05,80,41,11.19,AS,1698715013
246,awjilah,29.1081,21.2869,294.14,53,8,3.26,LY,1698715016
247,burang,30.25,81.1667,271.9,58,100,1.29,CN,1698715018
248,happy valley-goose bay,53.3168,-60.3315,270.32,54,20,4.12,CA,1698714910
249,luderitz,-26.6481,15.1594,289.09,53,4,5.6,NA,1698715022
250,aykhal,66.0,111.5,251.66,99,99,3.06,RU,1698715024
251,quepos,9.4236,-84.1652,298.51,88,100,0.71,CR,1698715027
252,xiulin,29.7167,112.4,294.77,57,6,3.54,CN,1698715029
253,martapura,-3.4167,114.85,304.2,66,0,2.06,ID,1698715032
254,homosassa springs,28.8036,-82.5759,297.27,85,0,2.06,US,1698715035
255,las khorey,11.1595,48.1967,299.7,86,98,3.67,SO,1698715037
256,kittila,67.6647,24.8936,261.23,85,100,1.03,FI,1698715041
257,rancho palos verdes,33.7445,-118.387,298.73,30,0,3.6,US,1698714930
258,lewistown,40.5992,-77.5714,282.7,87,100,3.6,US,1698715048
259,vinton,37.281,-79.897,286.12,76,100,5.36,US,1698715050
260,kigali,-1.95,30.0588,291.86,82,40,0.0,RW,1698715052
261,coquimbo,-29.9533,-71.3436,287.97,76,9,2.01,CL,1698714797
262,kavieng,-2.5744,150.7967,300.63,76,63,3.55,PG,1698715057
263,lodwar,3.1191,35.5973,298.92,69,16,4.26,KE,1698715059
264,shingu,33.7333,135.9833,293.29,52,0,0.51,JP,1698715061
265,blackwell,36.8045,-97.2828,276.13,71,0,0.45,US,1698715064
266,isangel,-19.55,169.2667,299.21,61,75,2.57,VU,1698715066
267,soto la marina,23.7667,-98.2167,285.94,54,100,6.23,MX,1698714780
268,port alberni,49.2413,-124.8028,282.06,85,51,0.45,CA,1698715070
269,nuku'alofa,-21.1333,-175.2,301.34,74,40,6.69,TO,1698715072
270,naxos,37.1056,25.3764,294.43,85,0,3.58,GR,1698715074
271,shangqiu,34.45,115.65,295.01,46,5,5.35,CN,1698715076
272,nuuk,64.1835,-51.7216,282.49,31,75,11.32,GL,1698715078
273,tangalle,6.024,80.7911,296.24,87,100,1.29,LK,1698714975
